Radius (um),Gap (nm),Width (nm),Nd (cm^-3),r_L,Lc (um),ER (dB),Q Factor,FSR (nm),f_RC (GHz),f_EO (GHz),VpiL (V.cm),Efficiency (1/V.cm),Is_Valid
8.0,195.3042388002939,438.1419848412573,2.9512092266663777e+18,0.48838390377727137,8.79813798398151,6.8744748641515425,6236.361907469058,8.859161423671232,56.72997277650147,27.22751985249221,0.3245201822301223,3.0814724468843187,True
8.0,234.08328319494294,400.0,2.9512092266663777e+18,0.5,0.0,2.9485361358021493,19130.275878419954,11.949054711821205,62.1394571807171,9.985972369777153,0.3245201822301223,3.0814724468843187,False
8.0,180.13695078440057,416.8691794581485,2.9512092266663777e+18,0.4996558778962163,8.513439914259704,6.788007512643799,6057.054747400048,8.929370105764441,59.62489936194054,28.164758271945534,0.3245201822301223,3.0814724468843187,True
8.0,183.98372131095087,412.8635486551641,2.9512092266663777e+18,0.5,8.69016239048468,6.484822588584571,5871.93291282498,8.881824918453486,60.20338427369166,28.912091170698094,0.3245201822301223,3.0814724468843187,True
8.0,182.24234586110043,409.24220497759427,2.9512092266663777e+18,0.5,8.47523315167689,6.152987786396572,5666.108370216204,8.937816405668645,60.736118049328965,29.773374042637638,0.3245201822301223,3.0814724468843187,True
8.0,181.19211085684634,416.99626345535404,2.9512092266663777e+18,0.5,9.072067235175286,6.391325188046391,5813.89451878065,8.783565015998175,59.60672804673234,29.064990110705903,0.3245201822301223,3.0814724468843187,True
8.0,163.56975544549493,417.2269582656434,2.9512092266663777e+18,0.5,8.575003799858452,4.669259337065933,4639.108117525908,8.913141245250136,59.57377005457413,34.17416615374424,0.3245201822301223,3.0814724468843187,True
8.0,203.0365691971568,429.91235577067164,2.9512092266663777e+18,0.48425904509583756,9.102074188447647,5.530184899773825,5413.719482352839,8.778702054100865,57.81593047664272,30.40766440435207,0.3245201822301223,3.0814724468843187,True
8.0,176.31641152970968,433.06996173941,2.9512092266663777e+18,0.5,8.951457857268483,5.520402769275863,5246.80562944976,8.818191319429602,57.39438212813117,31.03211640777132,0.3245201822301223,3.0814724468843187,True
8.0,181.78922625085875,425.7614477274081,2.9512092266663777e+18,0.5,9.080272818797319,5.635524159491991,5325.69762190111,8.783383900249136,58.379599667747854,30.852806230920734,0.3245201822301223,3.0814724468843187,True
8.0,171.48294226694964,422.41539977549957,2.9512092266663777e+18,0.5,9.000004060138139,5.753147305753968,5404.76655962198,8.803302589233637,58.84203768493503,30.59105398768412,0.3245201822301223,3.0814724468843187,True
8.0,162.71713494320588,428.6945143930165,2.9512092266663777e+18,0.5,8.186012292090691,6.048588234965141,5596.862611877651,9.01978783512261,57.98017478128884,29.70021730236849,0.3245201822301223,3.0814724468843187,True
8.0,130.47234110421505,417.1031326365626,2.9512092266663777e+18,0.5,3.082023071633018,6.515609476228121,5891.154648633103,10.648359803482021,59.59145575141151,28.77136666552173,0.3245201822301223,3.0814724468843187,True
8.0,173.63056161370272,433.48877424532066,2.9512092266663777e+18,0.5,8.497199884572028,5.680136043551282,5354.742702440743,8.937397098070067,57.338930899789375,30.577131786499287,0.3245201822301223,3.0814724468843187,True
8.0,137.42507459494513,428.33688600617563,2.9512092266663777e+18,0.5,5.484210541516272,3.31472609718094,3535.9885614282744,9.815653795470112,58.02858377209307,39.817790324262575,0.3245201822301223,3.0814724468843187,False
8.0,130.83970661564135,418.0544586931439,2.9512092266663777e+18,0.5,3.335093080881066,5.737859403612136,5396.481471225281,10.553950378964725,59.45584924506505,30.71086547214987,0.3245201822301223,3.0814724468843187,True
8.0,186.04634691939398,426.3539982796202,2.9512092266663777e+18,0.5,9.050847175553786,5.850136295060716,5468.231240123282,8.791075055383232,58.29846318454227,30.25554150161077,0.3245201822301223,3.0814724468843187,True
8.0,154.299571927768,430.96890455858164,2.9512092266663777e+18,0.5,7.137823627789348,6.584425242727106,5929.988612583215,9.313291856468464,57.67419089724185,28.405864912261233,0.3245201822301223,3.0814724468843187,True
8.0,185.0994269364409,406.54939751194695,2.9512092266663777e+18,0.5,7.151149046642361,7.876252722471269,6657.584613723868,9.303763491297119,61.13840784023403,26.254956793402464,0.3245201822301223,3.0814724468843187,True
8.0,154.04565070644773,427.79725422646874,2.9512092266663777e+18,0.5,7.252957564553291,5.2764567691285,5079.277889194331,9.279445956121554,58.10178215666761,31.864189596851514,0.3245201822301223,3.0814724468843187,True
8.0,141.22140631664277,460.06649876168865,2.9512092266663777e+18,0.5,0.2445663633811558,3.8612825636194192,18308.997159767103,11.851696447264647,54.026500384593255,10.3745687615487,0.3245201822301223,3.0814724468843187,False
8.0,198.81466523220044,431.71164525251874,2.9512092266663777e+18,0.5,9.891704642569545,5.147602539371738,4987.048264246733,8.58117142217261,57.57496501570646,32.18167788868525,0.3245201822301223,3.0814724468843187,True
8.0,131.68634587518042,417.0734227236364,2.9512092266663777e+18,0.5,3.453616438968118,5.8053309709040075,5441.26735662566,10.509934224080379,59.59570070413459,30.543798033011306,0.3245201822301223,3.0814724468843187,True
8.0,170.63184145549766,418.8803067756582,2.9512092266663777e+18,0.5,8.631888259545354,5.901738308568913,5503.1245018500995,8.898492928709297,59.338628410618924,30.255620338745686,0.3245201822301223,3.0814724468843187,True
8.0,191.34362830862275,433.89144210638057,2.9512092266663777e+18,0.5,10.0,4.862141640124125,4780.2002306507575,8.555186867179614,57.28571817784954,33.064568996512875,0.3245201822301223,3.0814724468843187,True
8.0,157.29919160120338,422.44191009960014,2.9512092266663777e+18,0.5,6.815506753747322,5.65578873091663,5340.308674418402,9.405244519257884,58.83834505536283,30.85864377828647,0.3245201822301223,3.0814724468843187,True
8.0,147.587027881721,432.2610284662327,2.9512092266663777e+18,0.5,6.246691479794869,5.877251078488779,5485.835079270834,9.578086004636893,57.501789972788444,30.0722548162013,0.3245201822301223,3.0814724468843187,True
8.0,204.4722807628651,418.3241791741224,2.9512092266663777e+18,0.5,8.4720961086424,5.759647516403757,5409.761694066477,8.94068120424452,59.41751423826,30.650276600915408,0.3245201822301223,3.0814724468843187,True
8.0,182.40789414849573,435.3807118314249,2.9512092266663777e+18,0.5,8.61924638106085,6.120203919955865,5641.561986753212,8.9055012223184,57.08976579998509,29.406477775871178,0.3245201822301223,3.0814724468843187,True
